stock_id,stock_name,reason
1593,祺驊,除息
2070,精湛,除息
2643,捷迅,除息
2928,紅馬-KY,臨時會
3088,艾訊,除息
3260,威剛,除息
3490,單井,除息
3541,西柏,除息
4716,大立,除息
4933,友輝,除息
4939,亞電,除息
5289,宜鼎,除息
5353,台林,除息
5403,中菲,臨時會
5403,中菲,除權息
5474,聰泰,除息
5903,全家,除息
6026,福邦證,除權息
6150,撼訊,除息
6151,晉倫,除息
6179,亞通,現金增資
6182,合晶,除息
6190,萬泰科,除息
6203,海韻電,除息
6210,慶生,除息
6229,研通,除息
6231,系微,除息
6248,沛波,現金增資
6248,沛波,除息
6263,普萊德,除息
6276,安鈦克,除息
6284,佳邦,除息
6290,良維,除息
6294,智基,除權息
6417,韋僑,除息
6509,聚和,除息
6570,維田,除息
6577,勁豐,除息
6716,應廣,除權息
6747,亨泰光,除息
8042,金山電,除息
8415,大國鋼,除息
