stock_id,stock_name,reason
00697B,元大美債7-10,分配收益
00751B,元大AAA至A公司債,分配收益
00764B,群益25年美債,分配收益
00765B,群益中國政金債,分配收益
00772B,中信高評級公司債,分配收益
00773B,中信優先金融債,分配收益
00777B,凱基AAA至A公司債,分配收益
00778B,凱基金融債20+,分配收益
00779B,凱基美債25+,分配收益
00781B,國泰A級科技債,分配收益
00787B,元大10年IG醫療債,分配收益
00792B,群益A級公司債,分配收益
00793B,群益AAA-A醫療債,分配收益
00836B,永豐10年A公司債,分配收益
00856B,永豐1-3年美公債,分配收益
00857B,永豐20年美公債,分配收益
00859B,群益0-1年美債,分配收益
00862B,中信投資級公司債,分配收益
00863B,中信全球電信債,分配收益
00883B,中信ESG投資級債,分配收益
1584,精剛,除息
3118,進階,除息
3264,欣銓,除息
3374,精材,除息
3388,崇越電,除息
3680,家登,除息
4527,方土霖,除息
4535,至興,除息
4538,大詠城,除息
4735,豪展,除息
4945,陞達科技,除息
4972,湯石照明,除息
5212,凌網,除息
5609,中菲行,除息
5864,致和證,除權息
5902,德記,除息
6151,晉倫,除息
6174,安碁,除息
6185,幃翔,除息
6494,九齊,除息
6548,長科*,除息
6642,富致,除息
6643,M31,除息
8034,榮群,除息
8240,華宏,除息
8279,生展,除息
8432,東生華,除息
8924,大田,除息
