stock_id,stock_name,reason
1336,台翰,除息
1570,力肯,除息
1580,新麥,除息
2755,揚秦,除息
3093,港建*,除息
3213,茂訊,除息
3217,優群,除息
3276,宇環,除息
3290,東浦,除息
3303,岱稜,除息
3310,佳穎,除息
3479,安勤,除息
3512,皇龍,除息
3529,力旺,除息
3540,曜越,除息
3564,其陽,除息
4102,永日,除息
4126,太醫,除息
4163,鐿鈦,除息
4510,高鋒,除息
4542,科嶠,除息
4706,大恭,除息
4711,永純,除息
5015,華祺,除息
5016,松和,除息
5347,世界,除息
5452,佶優,除息
5474,聰泰,除息
5536,聖暉*,除息
6121,新普,除息
6233,旺玖,除息
6263,普萊德,除息
6270,倍微,除息
6470,宇智,除息
6506,雙邦,除息
6542,隆中,除息
6593,台灣銘板,除息
6612,奈米醫材,除權息
6693,廣閎科,除息
6716,應廣,除息
6803,崑鼎,除息
6811,宏碁資訊,除息
6922,宸曜,除息
7402,邑錡,除息
8054,安國,除息
8083,瑞穎,除息
8099,大世科,除息
8111,立碁,除息
8917,欣泰,除息
8923,時報,除息
