stock_id,stock_name,reason,category,start_date,end_date
1101,台泥,股東常會,公司活動,113.03.15,113.03.20
1103,嘉泥,股東常會,公司活動,113.03.18,113.03.21
1236,宏亞,股東常會,公司活動,113.03.18,113.03.21
1313,聯成,股東常會,公司活動,113.03.18,113.03.21
1313,聯成,除息,股利發放,113.03.18,113.03.21
1342,八貫,股東常會,公司活動,113.03.15,113.03.20
1342,八貫,除息,股利發放,113.03.15,113.03.20
1473,台南,股東常會,公司活動,113.03.18,113.03.21
1504,東元,股東常會,公司活動,113.03.18,113.03.21
1568,倉佑,股東常會,公司活動,113.03.18,113.03.21
1708,東鹼,股東常會,公司活動,113.03.15,113.03.20
1727,中華化,股東常會,公司活動,113.03.18,113.03.21
1760,寶齡富錦,股東常會,公司活動,113.03.18,113.03.21
1776,展宇,股東常會,公司活動,113.03.18,113.03.21
2006,東和鋼鐵,股東常會,公司活動,113.03.18,113.03.21
2006,東和鋼鐵,除息,股利發放,113.03.18,113.03.21
2102,泰豐,股東常會,公司活動,113.03.18,113.03.21
2231,為升,股東常會,公司活動,113.03.15,113.03.20
2241,艾姆勒,股東常會,公司活動,113.03.15,113.03.20
2342,茂矽,股東常會,公司活動,113.03.15,113.03.20
2420,新巨,股東常會,公司活動,113.03.15,113.03.20
2430,燦坤,股東常會,公司活動,113.03.15,113.03.20
2430,燦坤,除息,股利發放,113.03.15,113.03.20
2450,神腦,股東常會,公司活動,113.03.14,113.03.19
2467,志聖,股東常會,公司活動,113.03.15,113.03.20
2609,陽明,股東常會,公司活動,113.03.18,113.03.21
2613,中櫃,股東常會,公司活動,113.03.18,113.03.21
2633,台灣高鐵,股東常會,公司活動,113.03.15,113.03.20
2812,台中銀,股東常會,公司活動,113.03.18,113.03.21
2836,高雄銀,股東常會,公司活動,113.03.18,113.03.21
2851,中再保,股東常會,公司活動,113.03.15,113.03.20
3004,豐達科,股東常會,公司活動,113.03.15,113.03.20
3004,豐達科,除息,股利發放,113.03.15,113.03.20
3008,大立光,除息,股利發放,113.03.15,113.03.20
3029,零壹,除息,股利發放,113.03.15,113.03.20
3308,聯德,減資,資本活動,113.03.15,113.03.20
3338,泰碩,股東常會,公司活動,113.03.18,113.03.21
3346,麗清,股東常會,公司活動,113.03.15,113.03.20
3543,州巧,股東常會,公司活動,113.03.18,113.03.21
3702,大聯大,股東常會,公司活動,113.03.18,113.03.21
3714,富采,股東常會,公司活動,113.03.18,113.03.21
4133,亞諾法,股東常會,公司活動,113.03.15,113.03.20
4583,台灣精銳,股東常會,公司活動,113.03.18,113.03.21
4583,台灣精銳,除息,股利發放,113.03.18,113.03.21
4915,致伸,股東常會,公司活動,113.03.18,113.03.21
4952,凌通,股東常會,公司活動,113.03.18,113.03.21
5225,東科-KY,股東常會,公司活動,113.03.18,113.03.21
5225,東科-KY,除息,股利發放,113.03.18,113.03.21
5234,達興材料,股東常會,公司活動,113.03.18,113.03.21
5283,禾聯碩,除息,股利發放,113.03.13,113.03.18
5306,桂盟,除息,股利發放,113.03.13,113.03.18
5871,中租-KY,股東常會,公司活動,113.03.15,113.03.20
6116,彩晶,股東常會,公司活動,113.03.18,113.03.21
6257,矽格,股東常會,公司活動,113.03.18,113.03.21
6281,全國電,股東常會,公司活動,113.03.18,113.03.21
6281,全國電,除息,股利發放,113.03.18,113.03.21
6443,元晶,股東常會,公司活動,113.03.18,113.03.21
6477,安集,股東常會,公司活動,113.03.18,113.03.21
6491,晶碩,股東常會,公司活動,113.03.18,113.03.21
6533,晶心科,股東常會,公司活動,113.03.18,113.03.21
6541,泰福-KY,現金增資,資本活動,113.03.15,113.03.20
6582,申豐,股東常會,公司活動,113.03.15,113.03.20
6657,華安,股東常會,公司活動,113.03.18,113.03.21
6669,緯穎,股東常會,公司活動,113.03.18,113.03.21
6768,志強-KY,股東常會,公司活動,113.03.18,113.03.21
6770,力積電,股東常會,公司活動,113.03.15,113.03.20
6782,視陽,股東常會,公司活動,113.03.18,113.03.21
6789,采鈺,股東常會,公司活動,113.03.15,113.03.20
6799,來頡,股東常會,公司活動,113.03.18,113.03.21
6806,森崴能源,股東常會,公司活動,113.03.15,113.03.20
6861,睿生光電,股東常會,公司活動,113.03.18,113.03.21
8039,台虹,股東常會,公司活動,113.03.18,113.03.21
8341,日友,股東常會,公司活動,113.03.18,113.03.21
8367,建新國際,股東常會,公司活動,113.03.18,113.03.21
8438,昶昕,股東常會,公司活動,113.03.18,113.03.21
8463,潤泰材,股東常會,公司活動,113.03.18,113.03.21
9105,泰金寶-DR,股東常會,公司活動,113.03.13,113.03.18
9105,泰金寶-DR,除息,股利發放,113.03.13,113.03.18
9924,福興,股東常會,公司活動,113.03.18,113.03.21
9940,信義,股東常會,公司活動,113.03.15,113.03.20
