stock_id,stock_name,reason,category,start_date,end_date
1103,嘉泥,除息,股利發放,110.09.02,110.09.07
1201,味全,除息,股利發放,110.09.01,110.09.06
1233,天仁,除息,股利發放,110.08.31,110.09.03
1445,大宇,除息,股利發放,110.08.30,110.09.02
1513,中興電,除息,股利發放,110.09.01,110.09.06
1530,亞崴,除息,股利發放,110.08.30,110.09.02
2027,大成鋼,現金增資,資本活動,110.09.01,110.09.06
2030,彰源,除息,股利發放,110.08.30,110.09.02
2323,中環,除息,股利發放,110.08.31,110.09.03
2337,旺宏,除息,股利發放,110.09.02,110.09.07
2374,佳能,除息,股利發放,110.09.01,110.09.06
2379,瑞昱,除息,股利發放,110.09.02,110.09.07
2461,光群雷,除息,股利發放,110.08.30,110.09.02
2615,萬海,除權息,股利發放,110.09.01,110.09.06
2634,漢翔,除息,股利發放,110.08.30,110.09.02
2636,台驊控股,除息,股利發放,110.08.30,110.09.02
2834,臺企銀,除權息,股利發放,110.09.02,110.09.07
2836,高雄銀,除權息,股利發放,110.09.02,110.09.07
2881,富邦金,其他,其他活動,110.08.31,110.09.03
2881,富邦金,除權,股利發放,110.08.31,110.09.03
2881,富邦金,現金增資,資本活動,110.08.31,110.09.03
2887,台新金,除權息,股利發放,110.09.01,110.09.06
2904,匯僑,除息,股利發放,110.08.31,110.09.03
2912,統一超,除息,股利發放,110.09.01,110.09.06
3048,益登,除權息,股利發放,110.09.01,110.09.06
3209,全科,除權息,股利發放,110.08.30,110.09.02
3711,日月光投控,除息,股利發放,110.08.31,110.09.03
4306,炎洲,除權,股利發放,110.08.31,110.09.03
4439,冠星-KY,除息,股利發放,110.08.31,110.09.03
4912,聯德控股-KY,除權,股利發放,110.08.31,110.09.03
5521,工信,除權息,股利發放,110.09.01,110.09.06
5880,合庫金,除權,股利發放,110.09.02,110.09.07
6141,柏承,除息,股利發放,110.09.02,110.09.07
6416,瑞祺電通,除息,股利發放,110.09.02,110.09.07
6671,三能-KY,除息,股利發放,110.08.30,110.09.02
