stock_id,stock_name,reason,category,start_date,end_date
1326,台化,除息,股利發放,112.06.08,112.06.13
1414,東和,除息,股利發放,112.06.08,112.06.13
2020,美亞,除息,股利發放,112.06.07,112.06.12
2486,一詮,除息,股利發放,112.06.08,112.06.13
2850,新產,除息,股利發放,112.06.06,112.06.09
3543,州巧,除息,股利發放,112.06.06,112.06.09
4571,鈞興-KY,除息,股利發放,112.06.06,112.06.09
4722,國精化,除息,股利發放,112.06.06,112.06.09
4906,正文,除息,股利發放,112.06.08,112.06.13
5244,弘凱,除息,股利發放,112.06.06,112.06.09
6505,台塑化,除息,股利發放,112.06.07,112.06.12
6669,緯穎,除息,股利發放,112.06.08,112.06.13
8341,日友,除息,股利發放,112.06.08,112.06.13
8341,日友,現金增資,資本活動,112.06.08,112.06.13
9924,福興,除息,股利發放,112.06.07,112.06.12
