stock_id,stock_name,reason,category,start_date,end_date
1232,大統益,除息,股利發放,112.06.19,112.06.26
1301,台塑,除息,股利發放,112.06.19,112.06.26
1319,東陽,除息,股利發放,112.06.16,112.06.21
1437,勤益控,除息,股利發放,112.06.19,112.06.26
1731,美吾華,除息,股利發放,112.06.19,112.06.26
1817,凱撒衛,除息,股利發放,112.06.20,112.06.27
1904,正隆,除息,股利發放,112.06.19,112.06.26
2012,春雨,除息,股利發放,112.06.19,112.06.26
2115,六暉-KY,除息,股利發放,112.06.20,112.06.27
2303,聯電,除息,股利發放,112.06.19,112.06.26
2312,金寶,除息,股利發放,112.06.20,112.06.27
2408,南亞科,除息,股利發放,112.06.20,112.06.27
2455,全新,除息,股利發放,112.06.16,112.06.21
2545,皇翔,除息,股利發放,112.06.16,112.06.21
2882,國泰金,除息,股利發放,112.06.20,112.06.27
3015,全漢,除息,股利發放,112.06.16,112.06.21
3164,景岳,除息,股利發放,112.06.20,112.06.27
3338,泰碩,除息,股利發放,112.06.19,112.06.26
3450,聯鈞,除息,股利發放,112.06.16,112.06.21
3557,嘉威,除息,股利發放,112.06.16,112.06.21
3669,圓展,除息,股利發放,112.06.19,112.06.26
3708,上緯投控,除息,股利發放,112.06.20,112.06.27
4557,永新-KY,除息,股利發放,112.06.19,112.06.26
4766,南寶,除息,股利發放,112.06.15,112.06.20
4961,天鈺,除息,股利發放,112.06.19,112.06.26
5538,東明-KY,除息,股利發放,112.06.20,112.06.27
6164,華興,除息,股利發放,112.06.19,112.06.26
6176,瑞儀,除息,股利發放,112.06.19,112.06.26
6214,精誠,除息,股利發放,112.06.15,112.06.20
6282,康舒,除息,股利發放,112.06.16,112.06.21
6282,康舒,現金增資,資本活動,112.06.16,112.06.21
6288,聯嘉,除息,股利發放,112.06.15,112.06.20
6426,統新,除息,股利發放,112.06.20,112.06.27
6438,迅得,現金增資,資本活動,112.06.16,112.06.21
6533,晶心科,除息,股利發放,112.06.19,112.06.26
6672,騰輝電子-KY,除息,股利發放,112.06.15,112.06.20
6768,志強-KY,除息,股利發放,112.06.20,112.06.27
6830,汎銓,除息,股利發放,112.06.15,112.06.20
8210,勤誠,除息,股利發放,112.06.15,112.06.20
8213,志超,除息,股利發放,112.06.19,112.06.26
8438,昶昕,除息,股利發放,112.06.16,112.06.21
9911,櫻花,除息,股利發放,112.06.15,112.06.20
