stock_id,stock_name,reason,category,start_date,end_date
1210,大成,股東常會,公司活動,113.03.28,113.04.02
1312,國喬,股東常會,公司活動,113.03.28,113.04.02
1414,東和,除息,股利發放,113.03.29,113.04.03
1437,勤益控,股東常會,公司活動,113.03.28,113.04.02
1464,得力,股東常會,公司活動,113.03.28,113.04.02
1516,川飛,股東常會,公司活動,113.03.28,113.04.02
1802,台玻,股東常會,公司活動,113.03.28,113.04.02
2020,美亞,股東常會,公司活動,113.03.28,113.04.02
2103,台橡,股東常會,公司活動,113.03.28,113.04.02
2107,厚生,股東常會,公司活動,113.03.28,113.04.02
2329,華泰,股東常會,公司活動,113.03.28,113.04.02
2359,所羅門,股東常會,公司活動,113.03.28,113.04.02
2405,輔信,股東常會,公司活動,113.03.28,113.04.02
2505,國揚,股東常會,公司活動,113.03.28,113.04.02
2545,皇翔,股東常會,公司活動,113.03.28,113.04.02
2809,京城銀,股東常會,公司活動,113.03.28,113.04.02
2885,元大金,股東常會,公司活動,113.03.28,113.04.02
2890,永豐金,股東常會,公司活動,113.03.28,113.04.02
3008,大立光,股東常會,公司活動,113.03.28,113.04.02
3015,全漢,股東常會,公司活動,113.03.28,113.04.02
3296,勝德,股東常會,公司活動,113.03.28,113.04.02
3450,聯鈞,股東常會,公司活動,113.03.28,113.04.02
3545,敦泰,股東常會,公司活動,113.03.28,113.04.02
4557,永新-KY,股東常會,公司活動,113.03.28,113.04.02
4960,誠美材,股東常會,公司活動,113.03.28,113.04.02
5522,遠雄,股東常會,公司活動,113.03.28,113.04.02
5706,鳳凰,股東常會,公司活動,113.03.28,113.04.02
6164,華興,股東常會,公司活動,113.03.28,113.04.02
6201,亞弘電,股東常會,公司活動,113.03.28,113.04.02
6426,統新,股東常會,公司活動,113.03.28,113.04.02
6873,泓德能源,股東常會,公司活動,113.03.28,113.04.02
6873,泓德能源,除息,股利發放,113.03.28,113.04.02
