stock_id,stock_name,reason,category,start_date,end_date
1339,昭輝,除息,股利發放,112.08.31,112.09.05
1474,弘裕,除息,股利發放,112.09.01,112.09.06
1626,艾美特-KY,除權息,股利發放,112.08.31,112.09.05
1783,和康生,除權息,股利發放,112.09.01,112.09.06
2107,厚生,減資,資本活動,112.09.01,112.09.06
2231,為升,除權息,股利發放,112.08.31,112.09.05
2468,華經,除息,股利發放,112.08.31,112.09.05
2727,王品,除權息,股利發放,112.09.01,112.09.06
2881,富邦金,除權,股利發放,112.08.29,112.09.01
2901,欣欣,除息,股利發放,112.08.30,112.09.04
3167,大量,除權息,股利發放,112.08.31,112.09.05
3346,麗清,除息,股利發放,112.08.30,112.09.04
3661,世芯-KY,除息,股利發放,112.09.01,112.09.06
4155,訊映,除權息,股利發放,112.08.31,112.09.05
4155,訊映,現金增資,資本活動,112.08.31,112.09.05
4540,全球傳動,除息,股利發放,112.09.01,112.09.06
4961,天鈺,減資,資本活動,112.09.01,112.09.06
5906,台南-KY,除權息,股利發放,112.09.01,112.09.06
6139,亞翔,除息,股利發放,112.08.30,112.09.04
6552,易華電,除息,股利發放,112.09.01,112.09.06
9906,欣巴巴,除息,股利發放,112.08.29,112.09.01
