stock_id,stock_name,reason,category,start_date,end_date
1583,程泰,除息,股利發放,112.08.04,112.08.09
1713,國化,除息,股利發放,112.08.04,112.08.09
2017,官田鋼,除權息,股利發放,112.08.04,112.08.09
2017,官田鋼,現金增資,資本活動,112.08.04,112.08.09
2409,友達,除息,股利發放,112.08.04,112.08.09
2476,鉅祥,除息,股利發放,112.08.04,112.08.09
2801,彰銀,除權息,股利發放,112.08.04,112.08.09
2886,兆豐金,除權息,股利發放,112.08.04,112.08.09
2890,永豐金,除權息,股利發放,112.08.03,112.08.08
2915,潤泰全,除息,股利發放,112.08.04,112.08.09
3092,鴻碩,除權息,股利發放,112.08.02,112.08.07
4560,強信-KY,除息,股利發放,112.08.02,112.08.07
5546,永固-KY,除息,股利發放,112.08.02,112.08.07
5880,合庫金,除權息,股利發放,112.08.03,112.08.08
6155,鈞寶,除息,股利發放,112.08.03,112.08.08
6209,今國光,除息,股利發放,112.08.03,112.08.08
6271,同欣電,除權,股利發放,112.08.03,112.08.08
8103,瀚荃,除息,股利發放,112.08.02,112.08.07
8104,錸寶,除息,股利發放,112.08.02,112.08.07
9914,美利達,除息,股利發放,112.08.04,112.08.09
