stock_id,stock_name,reason,category,start_date,end_date
1339,昭輝,除息,股利發放,112.08.31,112.09.05
1626,艾美特-KY,除權息,股利發放,112.08.31,112.09.05
2231,為升,除權息,股利發放,112.08.31,112.09.05
2367,燿華,除息,股利發放,112.08.28,112.08.31
2468,華經,除息,股利發放,112.08.31,112.09.05
2881,富邦金,除權,股利發放,112.08.29,112.09.01
2901,欣欣,除息,股利發放,112.08.30,112.09.04
3167,大量,除權息,股利發放,112.08.31,112.09.05
3346,麗清,除息,股利發放,112.08.30,112.09.04
4155,訊映,除權息,股利發放,112.08.31,112.09.05
4155,訊映,現金增資,資本活動,112.08.31,112.09.05
6139,亞翔,除息,股利發放,112.08.30,112.09.04
9906,欣巴巴,除息,股利發放,112.08.29,112.09.01
