stock_id,stock_name,reason,category,start_date,end_date
0052,富邦科技,分配收益,股利發放,113.04.12,113.04.17
0056,元大高股息,分配收益,股利發放,113.04.12,113.04.17
1108,幸福,股東常會,公司活動,113.04.12,113.04.17
1109,信大,股東常會,公司活動,113.04.12,113.04.17
1227,佳格,股東常會,公司活動,113.04.12,113.04.17
1234,黑松,股東常會,公司活動,113.04.12,113.04.17
1235,興泰,股東常會,公司活動,113.04.12,113.04.17
1301,台塑,股東常會,公司活動,113.04.12,113.04.17
1303,南亞,股東常會,公司活動,113.04.12,113.04.17
1307,三芳,股東常會,公司活動,113.04.12,113.04.17
1319,東陽,股東常會,公司活動,113.04.12,113.04.17
1324,地球,股東常會,公司活動,113.04.12,113.04.17
1326,台化,股東常會,公司活動,113.04.12,113.04.17
1410,南染,股東常會,公司活動,113.04.12,113.04.17
1414,東和,股東常會,公司活動,113.04.12,113.04.17
1417,嘉裕,股東常會,公司活動,113.04.12,113.04.17
1436,華友聯,股東常會,公司活動,113.04.12,113.04.17
1442,名軒,股東常會,公司活動,113.04.12,113.04.17
1451,年興,股東常會,公司活動,113.04.12,113.04.17
1457,宜進,股東常會,公司活動,113.04.12,113.04.17
1503,士電,股東常會,公司活動,113.04.12,113.04.17
1522,堤維西,股東常會,公司活動,113.04.12,113.04.17
1526,日馳,股東常會,公司活動,113.04.12,113.04.17
1530,亞崴,股東常會,公司活動,113.04.12,113.04.17
1533,車王電,股東常會,公司活動,113.04.12,113.04.17
1537,廣隆,股東常會,公司活動,113.04.12,113.04.17
1539,巨庭,股東常會,公司活動,113.04.12,113.04.17
1583,程泰,股東常會,公司活動,113.04.12,113.04.17
1626,艾美特-KY,股東常會,公司活動,113.04.12,113.04.17
1713,國化,股東常會,公司活動,113.04.12,113.04.17
1714,和桐,股東常會,公司活動,113.04.12,113.04.17
1720,生達,股東常會,公司活動,113.04.12,113.04.17
1734,杏輝,股東常會,公司活動,113.04.12,113.04.17
1752,南光,股東常會,公司活動,113.04.12,113.04.17
1809,中釉,股東常會,公司活動,113.04.12,113.04.17
1903,士紙,股東常會,公司活動,113.04.12,113.04.17
1907,永豐餘,股東常會,公司活動,113.04.12,113.04.17
2002,中鋼,股東常會,公司活動,113.04.12,113.04.17
2007,燁興,股東常會,公司活動,113.04.12,113.04.17
2008,高興昌,股東常會,公司活動,113.04.12,113.04.17
2009,第一銅,股東常會,公司活動,113.04.12,113.04.17
2023,燁輝,股東常會,公司活動,113.04.12,113.04.17
2027,大成鋼,股東常會,公司活動,113.04.12,113.04.17
2028,威致,股東常會,公司活動,113.04.12,113.04.17
2033,佳大,股東常會,公司活動,113.04.12,113.04.17
2034,允強,股東常會,公司活動,113.04.11,113.04.16
2109,華豐,股東常會,公司活動,113.04.12,113.04.17
2109,華豐,除息,股利發放,113.04.12,113.04.17
2115,六暉-KY,股東常會,公司活動,113.04.12,113.04.17
2316,楠梓電,股東常會,公司活動,113.04.12,113.04.17
2348,海悅,股東常會,公司活動,113.04.12,113.04.17
2373,震旦行,股東常會,公司活動,113.04.12,113.04.17
2374,佳能,股東常會,公司活動,113.04.12,113.04.17
2388,威盛,股東常會,公司活動,113.04.12,113.04.17
2390,云辰,股東常會,公司活動,113.04.12,113.04.17
2399,映泰,股東常會,公司活動,113.04.12,113.04.17
2415,錩新,股東常會,公司活動,113.04.12,113.04.17
2417,圓剛,股東常會,公司活動,113.04.12,113.04.17
2428,興勤,股東常會,公司活動,113.04.12,113.04.17
2433,互盛電,股東常會,公司活動,113.04.12,113.04.17
2468,華經,股東常會,公司活動,113.04.12,113.04.17
2471,資通,股東常會,公司活動,113.04.12,113.04.17
2484,希華,股東常會,公司活動,113.04.12,113.04.17
2493,揚博,股東常會,公司活動,113.04.11,113.04.16
2498,宏達電,股東常會,公司活動,113.04.12,113.04.17
2511,太子,股東常會,公司活動,113.04.12,113.04.17
2536,宏普,股東常會,公司活動,113.04.12,113.04.17
2601,益航,股東常會,公司活動,113.04.12,113.04.17
2731,雄獅,股東常會,公司活動,113.04.12,113.04.17
2845,遠東銀,股東常會,公司活動,113.04.12,113.04.17
2849,安泰銀,股東常會,公司活動,113.04.12,113.04.17
2903,遠百,股東常會,公司活動,113.04.12,113.04.17
3002,歐格,股東常會,公司活動,113.04.12,113.04.17
3022,威強電,股東常會,公司活動,113.04.12,113.04.17
3032,偉訓,股東常會,公司活動,113.04.12,113.04.17
3033,威健,股東常會,公司活動,113.04.12,113.04.17
