stock_id,stock_name,reason,category,start_date,end_date
1416,廣豐,除息,股利發放,111.06.13,111.06.16
1456,怡華,除息,股利發放,111.06.10,111.06.15
1605,華新,除息,股利發放,111.06.15,111.06.20
1605,華新,現金增資,資本活動,111.06.15,111.06.20
1711,永光,除息,股利發放,111.06.10,111.06.15
1733,五鼎,除息,股利發放,111.06.10,111.06.15
2020,美亞,除息,股利發放,111.06.10,111.06.15
2330,台積電,除息,股利發放,111.06.10,111.06.15
2344,華邦電,除息,股利發放,111.06.10,111.06.15
2385,群光,除息,股利發放,111.06.10,111.06.15
2545,皇翔,除息,股利發放,111.06.14,111.06.17
2616,山隆,除息,股利發放,111.06.13,111.06.16
2642,宅配通,除息,股利發放,111.06.10,111.06.15
2707,晶華,除息,股利發放,111.06.10,111.06.15
2723,美食-KY,除息,股利發放,111.06.14,111.06.17
2851,中再保,除息,股利發放,111.06.10,111.06.15
3036,文曄,除息,股利發放,111.06.14,111.06.17
3338,泰碩,除息,股利發放,111.06.14,111.06.17
3714,富采,除息,股利發放,111.06.10,111.06.15
4133,亞諾法,除息,股利發放,111.06.10,111.06.15
4958,臻鼎-KY,除息,股利發放,111.06.14,111.06.17
5522,遠雄,除息,股利發放,111.06.10,111.06.15
6116,彩晶,除息,股利發放,111.06.10,111.06.15
6443,元晶,現金增資,資本活動,111.06.15,111.06.20
6505,台塑化,除息,股利發放,111.06.15,111.06.20
6531,愛普*,除息,股利發放,111.06.15,111.06.20
6669,緯穎,除息,股利發放,111.06.13,111.06.16
6672,騰輝電子-KY,除息,股利發放,111.06.15,111.06.20
8070,長華*,除息,股利發放,111.06.13,111.06.16
8341,日友,除息,股利發放,111.06.10,111.06.15
9911,櫻花,除息,股利發放,111.06.13,111.06.16
9924,福興,除息,股利發放,111.06.10,111.06.15
9944,新麗,除息,股利發放,111.06.15,111.06.20
