stock_id,stock_name,reason,category,start_date,end_date
1339,昭輝,除息,股利發放,113.08.15,113.08.20
1442,名軒,除息,股利發放,113.08.13,113.08.16
1537,廣隆,除息,股利發放,113.08.15,113.08.20
1609,大亞,除權息,股利發放,113.08.12,113.08.15
1701,中化,股份轉換,公司重組,113.08.15,113.08.20
1737,臺鹽,除息,股利發放,113.08.14,113.08.19
2301,光寶科,除息,股利發放,113.08.13,113.08.16
2472,立隆電,除息,股利發放,113.08.14,113.08.19
3023,信邦,除息,股利發放,113.08.12,113.08.15
3028,增你強,除息,股利發放,113.08.15,113.08.20
3563,牧德,除息,股利發放,113.08.14,113.08.19
5222,全訊,除權,股利發放,113.08.15,113.08.20
6443,元晶,除息,股利發放,113.08.13,113.08.16
6799,來頡,除息,股利發放,113.08.12,113.08.15
6806,森崴能源,除息,股利發放,113.08.14,113.08.19
8454,富邦媒,除權,股利發放,113.08.13,113.08.16
