stock_id,stock_name,reason,category,start_date,end_date
1537,廣隆,除息,股利發放,111.08.11,111.08.16
2301,光寶科,除息,股利發放,111.08.10,111.08.15
2338,光罩,除息,股利發放,111.08.11,111.08.16
2377,微星,除息,股利發放,111.08.11,111.08.16
2885,元大金,除權,股利發放,111.08.08,111.08.11
3550,聯穎,除權,股利發放,111.08.11,111.08.16
3605,宏致,除息,股利發放,111.08.10,111.08.15
4916,事欣科,除息,股利發放,111.08.11,111.08.16
6251,定穎,股份轉換,公司重組,111.08.09,111.08.12
6416,瑞祺電通,除息,股利發放,111.08.09,111.08.12
6666,羅麗芬-KY,除息,股利發放,111.08.10,111.08.15
9945,潤泰新,除息,股利發放,111.08.08,111.08.11
