stock_id,stock_name,reason,category,start_date,end_date
1218,泰山,除息,股利發放,112.06.28,112.07.03
1307,三芳,除息,股利發放,112.06.27,112.06.30
1410,南染,除息,股利發放,112.06.28,112.07.03
1445,大宇,除息,股利發放,112.06.26,112.06.29
1451,年興,除息,股利發放,112.06.27,112.06.30
1536,和大,除息,股利發放,112.06.27,112.06.30
1710,東聯,除息,股利發放,112.06.28,112.07.03
1773,勝一,除息,股利發放,112.06.28,112.07.03
1795,美時,除息,股利發放,112.06.29,112.07.04
1909,榮成,除息,股利發放,112.06.28,112.07.03
2030,彰源,除息,股利發放,112.06.29,112.07.04
2107,厚生,除息,股利發放,112.06.29,112.07.04
2308,台達電,除息,股利發放,112.06.26,112.06.29
2317,鴻海,除息,股利發放,112.06.28,112.07.03
2327,國巨,除息,股利發放,112.06.29,112.07.04
2354,鴻準,除息,股利發放,112.06.28,112.07.03
2357,華碩,除息,股利發放,112.06.28,112.07.03
2395,研華,除權息,股利發放,112.06.28,112.07.03
2415,錩新,除息,股利發放,112.06.27,112.06.30
2417,圓剛,除息,股利發放,112.06.28,112.07.03
2421,建準,除息,股利發放,112.06.29,112.07.04
2425,承啟,除息,股利發放,112.06.29,112.07.04
2464,盟立,除息,股利發放,112.06.27,112.06.30
2538,基泰,除息,股利發放,112.06.28,112.07.03
2603,長榮,除息,股利發放,112.06.26,112.06.29
2609,陽明,除息,股利發放,112.06.28,112.07.03
2615,萬海,除息,股利發放,112.06.27,112.06.30
2820,華票,除息,股利發放,112.06.29,112.07.04
2832,台產,除息,股利發放,112.06.29,112.07.04
3006,晶豪科,除息,股利發放,112.06.28,112.07.03
3019,亞光,除息,股利發放,112.06.26,112.06.29
3021,鴻名,除息,股利發放,112.06.29,112.07.04
3042,晶技,除息,股利發放,112.06.28,112.07.03
3045,台灣大,除息,股利發放,112.06.26,112.06.29
3231,緯創,除息,股利發放,112.06.29,112.07.04
3413,京鼎,除息,股利發放,112.06.27,112.06.30
3416,融程電,除息,股利發放,112.06.26,112.06.29
3518,柏騰,除息,股利發放,112.06.26,112.06.29
3545,敦泰,除息,股利發放,112.06.27,112.06.30
3703,欣陸,除息,股利發放,112.06.26,112.06.29
3711,日月光投控,除息,股利發放,112.06.26,112.06.29
4137,麗豐-KY,除息,股利發放,112.06.26,112.06.29
4439,冠星-KY,除息,股利發放,112.06.29,112.07.04
4526,東台,除息,股利發放,112.06.29,112.07.04
4904,遠傳,除息,股利發放,112.06.29,112.07.04
4915,致伸,除息,股利發放,112.06.28,112.07.03
4916,事欣科,除息,股利發放,112.06.26,112.06.29
4938,和碩,除息,股利發放,112.06.28,112.07.03
4952,凌通,除息,股利發放,112.06.26,112.06.29
5234,達興材料,除息,股利發放,112.06.29,112.07.04
5285,界霖,除息,股利發放,112.06.28,112.07.03
6215,和椿,除息,股利發放,112.06.28,112.07.03
6271,同欣電,除息,股利發放,112.06.28,112.07.03
6591,動力-KY,除息,股利發放,112.06.27,112.06.30
6719,力智,除息,股利發放,112.06.28,112.07.03
6835,圓裕,除息,股利發放,112.06.27,112.06.30
8081,致新,除息,股利發放,112.06.28,112.07.03
8261,富鼎,除息,股利發放,112.06.28,112.07.03
8481,政伸,除息,股利發放,112.06.29,112.07.04
9939,宏全,除息,股利發放,112.06.28,112.07.03
