stock_id,stock_name,reason,category,start_date,end_date
1256,鮮活果汁-KY,股東常會,公司活動,110.03.22,110.03.25
1305,華夏,股東常會,公司活動,110.03.22,110.03.25
1309,台達化,股東常會,公司活動,110.03.25,110.03.30
1314,中石化,股東常會,公司活動,110.03.22,110.03.25
1339,昭輝,股東常會,公司活動,110.03.25,110.03.30
1409,新纖,股東常會,公司活動,110.03.22,110.03.25
1456,怡華,股東常會,公司活動,110.03.22,110.03.25
1515,力山,股東常會,公司活動,110.03.25,110.03.30
1587,吉茂,股東常會,公司活動,110.03.22,110.03.25
1590,亞德客-KY,股東常會,公司活動,110.03.22,110.03.25
1597,直得,股東常會,公司活動,110.03.22,110.03.25
1598,岱宇,股東常會,公司活動,110.03.22,110.03.25
1605,華新,股東常會,公司活動,110.03.22,110.03.25
1702,南僑,股東常會,公司活動,110.03.25,110.03.30
1707,葡萄王,股東常會,公司活動,110.03.22,110.03.25
1713,國化,股東常會,公司活動,110.03.22,110.03.25
1718,中纖,股東常會,公司活動,110.03.25,110.03.30
1727,中華化,股東常會,公司活動,110.03.22,110.03.25
1733,五鼎,股東常會,公司活動,110.03.22,110.03.25
1760,寶齡富錦,股東常會,公司活動,110.03.25,110.03.30
1776,展宇,股東常會,公司活動,110.03.25,110.03.30
2012,春雨,除息,股利發放,110.03.22,110.03.25
2017,官田鋼,股東常會,公司活動,110.03.22,110.03.25
2024,志聯,股東常會,公司活動,110.03.25,110.03.30
2062,橋椿,股東常會,公司活動,110.03.22,110.03.25
2301,光寶科,股東常會,公司活動,110.03.25,110.03.30
2327,國巨,股東常會,公司活動,110.03.25,110.03.30
2329,華泰,股東常會,公司活動,110.03.22,110.03.25
2337,旺宏,股東常會,公司活動,110.03.22,110.03.25
2338,光罩,股東常會,公司活動,110.03.25,110.03.30
2347,聯強,股東常會,公司活動,110.03.25,110.03.30
2375,凱美,股東常會,公司活動,110.03.25,110.03.30
2383,台光電,股東常會,公司活動,110.03.22,110.03.25
2404,漢唐,股東常會,公司活動,110.03.22,110.03.25
2412,中華電,股東常會,公司活動,110.03.22,110.03.25
2420,新巨,股東常會,公司活動,110.03.22,110.03.25
2423,固緯,股東常會,公司活動,110.03.22,110.03.25
2426,鼎元,股東常會,公司活動,110.03.25,110.03.30
2436,偉詮電,股東常會,公司活動,110.03.25,110.03.30
2441,超豐,股東常會,公司活動,110.03.22,110.03.25
2456,奇力新,股東常會,公司活動,110.03.25,110.03.30
2461,光群雷,股東常會,公司活動,110.03.22,110.03.25
2474,可成,股東常會,公司活動,110.03.25,110.03.30
2476,鉅祥,股東常會,公司活動,110.03.25,110.03.30
2480,敦陽科,股東常會,公司活動,110.03.22,110.03.25
2483,百容,股東常會,公司活動,110.03.25,110.03.30
2483,百容,除息,股利發放,110.03.25,110.03.30
2496,卓越,股東常會,公司活動,110.03.22,110.03.25
2597,潤弘,股東常會,公司活動,110.03.22,110.03.25
2603,長榮,股東常會,公司活動,110.03.25,110.03.30
2634,漢翔,股東常會,公司活動,110.03.22,110.03.25
2642,宅配通,股東常會,公司活動,110.03.22,110.03.25
2723,美食-KY,股東常會,公司活動,110.03.25,110.03.30
2739,寒舍,股東常會,公司活動,110.03.25,110.03.30
2748,雲品,股東常會,公司活動,110.03.22,110.03.25
2812,台中銀,股東常會,公司活動,110.03.22,110.03.25
2823,中壽,股東常會,公司活動,110.03.22,110.03.25
2838,聯邦銀,股東常會,公司活動,110.03.22,110.03.25
2851,中再保,股東常會,公司活動,110.03.22,110.03.25
2890,永豐金,股東常會,公司活動,110.03.22,110.03.25
3004,豐達科,除息,股利發放,110.03.25,110.03.30
3005,神基,股東常會,公司活動,110.03.25,110.03.30
3005,神基,除息,股利發放,110.03.25,110.03.30
3010,華立,股東常會,公司活動,110.03.22,110.03.25
3029,零壹,股東常會,公司活動,110.03.22,110.03.25
3036,文曄,股東常會,公司活動,110.03.22,110.03.25
3042,晶技,股東常會,公司活動,110.03.25,110.03.30
3048,益登,股東常會,公司活動,110.03.22,110.03.25
3164,景岳,股東常會,公司活動,110.03.22,110.03.25
3189,景碩,股東常會,公司活動,110.03.22,110.03.25
3257,虹冠電,股東常會,公司活動,110.03.22,110.03.25
3416,融程電,股東常會,公司活動,110.03.22,110.03.25
3528,安馳,股東常會,公司活動,110.03.25,110.03.30
3563,牧德,股東常會,公司活動,110.03.22,110.03.25
3703,欣陸,股東常會,公司活動,110.03.25,110.03.30
3708,上緯投控,股東常會,公司活動,110.03.22,110.03.25
4545,銘鈺,股東常會,公司活動,110.03.22,110.03.25
4564,元翎,股東常會,公司活動,110.03.25,110.03.30
4722,國精化,股東常會,公司活動,110.03.22,110.03.25
4739,康普,股東常會,公司活動,110.03.25,110.03.30
4915,致伸,股東常會,公司活動,110.03.22,110.03.25
4916,事欣科,股東常會,公司活動,110.03.25,110.03.30
4927,泰鼎-KY,股東常會,公司活動,110.03.25,110.03.30
4935,茂林-KY,股東常會,公司活動,110.03.22,110.03.25
4952,凌通,股東常會,公司活動,110.03.25,110.03.30
5288,豐祥-KY,股東常會,公司活動,110.03.22,110.03.25
5434,崇越,股東常會,公司活動,110.03.25,110.03.30
5546,永固-KY,股東常會,公司活動,110.03.25,110.03.30
5871,中租-KY,股東常會,公司活動,110.03.22,110.03.25
6112,邁達特,股東常會,公司活動,110.03.22,110.03.25
6155,鈞寶,股東常會,公司活動,110.03.22,110.03.25
6196,帆宣,股東常會,公司活動,110.03.22,110.03.25
6226,光鼎,股東常會,公司活動,110.03.25,110.03.30
6239,力成,股東常會,公司活動,110.03.25,110.03.30
6251,定穎,股東常會,公司活動,110.03.22,110.03.25
6415,矽力*-KY,股東常會,公司活動,110.03.25,110.03.30
6438,迅得,股東常會,公司活動,110.03.25,110.03.30
6456,GIS-KY,股東常會,公司活動,110.03.22,110.03.25
6477,安集,股東常會,公司活動,110.03.22,110.03.25
6504,南六,股東常會,公司活動,110.03.22,110.03.25
6579,研揚,股東常會,公司活動,110.03.22,110.03.25
6666,羅麗芬-KY,股東常會,公司活動,110.03.25,110.03.30
8011,台通,股東常會,公司活動,110.03.22,110.03.25
8028,昇陽半導體,股東常會,公司活動,110.03.22,110.03.25
8046,南電,股東常會,公司活動,110.03.22,110.03.25
8150,南茂,股東常會,公司活動,110.03.25,110.03.30
8261,富鼎,股東常會,公司活動,110.03.25,110.03.30
8341,日友,股東常會,公司活動,110.03.22,110.03.25
8422,可寧衛,股東常會,公司活動,110.03.22,110.03.25
8462,柏文,股東常會,公司活動,110.03.25,110.03.30
8466,美吉吉-KY,股東常會,公司活動,110.03.25,110.03.30
8482,商億-KY,股東常會,公司活動,110.03.25,110.03.30
9103,美德醫療-DR,股東常會,公司活動,110.03.22,110.03.25
9802,鈺齊-KY,股東常會,公司活動,110.03.22,110.03.25
9924,福興,股東常會,公司活動,110.03.22,110.03.25
9933,中鼎,股東常會,公司活動,110.03.22,110.03.25
9934,成霖,股東常會,公司活動,110.03.22,110.03.25
9946,三發地產,股東常會,公司活動,110.03.25,110.03.30
9958,世紀鋼,股東常會,公司活動,110.03.22,110.03.25
