stock_id,stock_name,reason,category,start_date,end_date
1215,卜蜂,除息,股利發放,112.09.08,112.09.13
1517,利奇,除息,股利發放,112.09.07,112.09.12
2109,華豐,除息,股利發放,112.09.08,112.09.13
2236,百達-KY,現金增資,資本活動,112.09.12,112.09.15
2330,台積電,除息,股利發放,112.09.08,112.09.13
2466,冠西電,除權息,股利發放,112.09.07,112.09.12
2488,漢平,除息,股利發放,112.09.07,112.09.12
2540,愛山林,除權息,股利發放,112.09.07,112.09.12
5306,桂盟,除息,股利發放,112.09.08,112.09.13
8499,鼎炫-KY,減資,資本活動,112.09.08,112.09.13
9802,鈺齊-KY,除息,股利發放,112.09.08,112.09.13
9945,潤泰新,減資,資本活動,112.09.08,112.09.13
