stock_id,stock_name,reason,start_date,end_date
00730,富邦臺灣優質高息,分配收益,114.02.13,114.02.18
00731,復華富時高息低波,分配收益,114.02.13,114.02.18
00771,元大US高息特別股,分配收益,114.02.17,114.02.20
00775B,新光投等債15+,分配收益,114.02.14,114.02.19
00850,元大臺灣ESG永續,分配收益,114.02.17,114.02.20
00878,國泰永續高股息,分配收益,114.02.14,114.02.19
00900,富邦特選高股息30,分配收益,114.02.13,114.02.18
00907,永豐優息存股,分配收益,114.02.18,114.02.21
00929,復華台灣科技優息,分配收益,114.02.13,114.02.18
