stock_id,stock_name,reason
1101,¥xªd,°£®§
1210,¤j¦¨,°£®§
1219,ºÖ¹Ø,°£Åv®§
1220,¥xºa,°£®§
1234,¶ÂªQ,°£®§
1452,§»¯q,°£®§
1608,µØºa,°£®§
1612,§»®õ,°£®§
1618,¦X¾÷,°£®§
2024,§ÓÁp,°£®§
2069,¹Bëù,°£®§
2302,ÄR¥¿,°£®§
2316,·£±ê¹q,°£®§
2332,¤Í°T,°£®§
2356,­^·~¹F,°£®§
2359,©ÒÃ¹ªù,°£®§
2360,­P­Z,°£®§
2363,ª¿²Î,°£®§
2373,¾_¥¹¦æ,°£®§
2387,ºë¤¸,°£®§
2401,­â¶§,°£®§
2459,´°¦N,°£®§
2493,´­³Õ,°£®§
2597,¼í¥°,°£®§
2610,µØ¯è,°£®§
2633,¥xÆW°ªÅK,°£®§
2634,º~µ¾,°£®§
2645,ªøºa¯è¤Ó,°£®§
2731,¶¯·à,Á{®É·|
3028,¼W§A±j,°£®§
3031,¨ÕÂE,°£®§
3034,Ápµú,°£®§
3038,¥þ¥x,°£®§
3050,à±¼w,°£®§
3055,½«µØ¬ì,°£®§
3532,¥x³Ó¬ì,°£®§
3591,¦ã²Ã´Ë,°£®§
4104,¨ÎÂå,°£®§
4148,¥þ¦t¥Í§Þ-KY,°£®§
4164,©Ó·~Âå,°£®§
4807,¤é¦¨-KY,°£®§
5215,¬ì¹Å-KY,°£®§
5284,jpp-KY,°£®§
6115,Âï³Ó,°£®§
6136,´Iº¸¯S,°£®§
6166,­âµØ,°£®§
6196,¦|«Å,°£®§
6197,¨Î¥²µX,°£®§
6213,Áp­Z,°£®§
6285,±ÒùÖ,°£®§
6443,¤¸´¹,²{ª÷¼W¸ê
6515,¿o´Q,°£®§
6605,«ÒÄ_,°£®§
6781,AES-KY,°£®§
6792,µú·~,°£®§
6796,®Ê¥°,°£®§
8039,¥x­i,°£®§
8072,°¥®õ,°£®§
8131,ºÖÀ·¬ì,°£®§
8163,¹F¤è,°£®§
8367,«Ø·s°ê»Ú,°£®§
8462,¬f¤å,°£®§
8463,¼í®õ§÷,°£®§
9904,Ä_¦¨,°£®§
9935,¼yÂ×´I,°£®§
